Date,Open,High,Low,Close,Adj Close,Volume
2020-02-13,22.410000,22.549999,22.410000,22.480000,20.186878,112400
2020-02-14,22.469999,22.670000,22.469999,22.670000,20.357500,190300
2020-02-18,22.700001,22.760000,22.670000,22.690001,20.375460,173600
2020-02-19,22.740000,22.750000,22.490000,22.650000,20.339537,244600
2020-02-20,23.100000,23.670000,23.010000,23.280001,20.905275,570700
2020-02-21,23.000000,23.260000,22.930000,23.030001,20.680779,446200
2020-02-24,22.780001,23.010000,22.530001,22.809999,20.483217,357800
2020-02-25,22.809999,22.850000,21.559999,21.809999,19.585226,761600
2020-02-26,21.760000,22.230000,21.760000,21.860001,19.630127,506100
2020-02-27,21.549999,21.959999,21.150000,21.590000,19.441025,923000
2020-02-28,21.190001,21.340000,20.620001,20.940001,18.855726,1353700
2020-03-02,21.020000,22.230000,21.020000,22.129999,19.927275,716700
2020-03-03,22.209999,22.559999,21.959999,22.000000,19.810215,858500
2020-03-04,22.360001,22.600000,22.070000,22.270000,20.053343,273600
2020-03-05,22.139999,22.370001,21.940001,22.270000,20.053343,491400
2020-03-06,21.900000,21.990000,21.309999,21.730000,19.567093,649100
2020-03-09,20.559999,20.980000,20.010000,20.549999,18.504545,615400
2020-03-10,20.850000,21.010000,19.400000,20.000000,18.009289,1012400
2020-03-11,19.750000,19.790001,19.020000,19.370001,17.441999,706400
2020-03-12,17.900000,17.900000,15.930000,17.280001,15.896502,1628400
2020-03-13,17.930000,18.490000,17.930000,18.469999,16.991226,1080400
2020-03-16,16.000000,17.209999,14.400000,16.709999,15.372137,1009600
2020-03-17,16.990000,16.990000,14.450000,14.950000,13.753051,1901300
2020-03-18,14.260000,14.550000,12.530000,12.920000,11.885579,1800700
2020-03-19,12.820000,14.350000,11.530000,13.870000,12.759519,1564000
2020-03-20,13.950000,14.750000,12.820000,13.520000,12.437541,1158000
2020-03-23,13.480000,13.580000,11.250000,11.300000,10.395283,1948900
2020-03-24,11.860000,13.630000,11.860000,12.520000,11.517606,889200
2020-03-25,12.730000,15.330000,12.550000,13.510000,12.428342,1428900
2020-03-26,13.500000,16.540001,13.480000,14.910000,13.716252,1123000
2020-03-27,14.480000,15.570000,13.270000,14.730000,13.550664,769700
2020-03-30,14.630000,14.670000,13.880000,14.290000,13.145892,716700
2020-03-31,14.360000,14.580000,13.810000,13.920000,12.805515,695300
2020-04-01,13.450000,13.550000,12.970000,13.180000,12.124763,767400
2020-04-02,13.080000,13.270000,12.650000,12.820000,11.793584,659700
2020-04-03,13.120000,13.250000,12.250000,12.570000,11.563601,794200
2020-04-06,12.770000,13.670000,12.610000,12.720000,11.701591,793100
2020-04-07,13.290000,14.240000,13.090000,13.400000,12.327148,860800
2020-04-08,13.630000,15.100000,13.630000,14.480000,13.320680,873000
2020-04-09,15.570000,16.290001,15.150000,15.840000,14.571794,1082800
2020-04-13,15.810000,16.030001,14.900000,15.100000,13.891040,1469500
2020-04-14,15.490000,15.670000,14.790000,15.160000,14.181022,607000
2020-04-15,15.070000,15.230000,14.120000,14.410000,13.479454,768100
2020-04-16,15.050000,15.250000,14.330000,15.000000,14.031355,555800
2020-04-17,15.650000,16.480000,15.370000,15.560000,14.555191,773200
2020-04-20,15.220000,15.660000,15.040000,15.150000,14.171667,1087900
2020-04-21,15.000000,15.470000,14.840000,14.950000,13.984583,603500
2020-04-22,15.090000,15.380000,14.810000,14.900000,13.937811,434700
2020-04-23,14.890000,15.340000,14.870000,15.200000,14.218438,425400
2020-04-24,15.390000,15.920000,15.250000,15.820000,14.798401,760100
2020-04-27,16.010000,16.740000,16.010000,16.500000,15.434489,830700
2020-04-28,16.959999,17.250000,16.469999,16.490000,15.425136,640600
2020-04-29,16.920000,17.150000,16.780001,16.850000,15.761888,375700
2020-04-30,16.850000,16.850000,16.209999,16.459999,15.397071,379300
2020-05-01,15.990000,16.139999,15.550000,16.010000,14.976132,403800
2020-05-04,15.800000,15.850000,15.380000,15.490000,14.489711,475100
2020-05-05,15.640000,16.299999,15.640000,15.990000,14.957423,596100
2020-05-06,16.040001,16.570000,15.870000,16.370001,15.312885,460500
2020-05-07,16.590000,16.950001,16.440001,16.570000,15.499969,465300
2020-05-08,16.690001,16.930000,16.650000,16.830000,15.743180,260300
2020-05-11,16.740000,17.049999,16.660000,16.870001,15.780596,260800
2020-05-12,16.889999,16.959999,16.639999,16.820000,15.733826,257200
2020-05-13,16.750000,16.980000,16.450001,16.900000,15.808660,822200
2020-05-14,16.670000,17.059999,16.430000,17.010000,15.911555,422000
2020-05-15,16.830000,17.330000,16.820000,17.160000,16.051868,375400
2020-05-18,17.719999,17.959999,17.180000,17.400000,16.276371,483400
2020-05-19,17.299999,17.760000,17.299999,17.440001,16.313787,353000
2020-05-20,17.620001,17.799999,17.520000,17.660000,16.519581,238700
2020-05-21,17.549999,18.000000,17.549999,17.900000,16.744083,254100
2020-05-22,18.000000,18.120001,17.809999,18.000000,16.837626,279500
2020-05-26,18.450001,18.709999,18.370001,18.559999,17.361464,284100
2020-05-27,18.950001,18.980000,18.389999,18.700001,17.492424,206200
2020-05-28,18.889999,18.889999,18.200001,18.340000,17.155668,330300
2020-05-29,18.299999,18.500000,18.059999,18.400000,17.211794,343200
2020-06-01,18.400000,18.740000,18.330000,18.600000,17.398878,257400
2020-06-02,18.600000,18.850000,18.570000,18.680000,17.473713,593800
2020-06-03,18.709999,18.889999,18.709999,18.850000,17.632734,477800
2020-06-04,18.740000,18.879999,18.549999,18.850000,17.632734,318000
2020-06-05,19.080000,19.510000,18.889999,19.090000,17.857235,448800
2020-06-08,19.090000,19.570000,19.090000,19.510000,18.250113,592600
2020-06-09,19.309999,19.459999,19.049999,19.420000,18.165926,440600
2020-06-10,19.420000,19.540001,18.370001,18.770000,17.557901,649100
2020-06-11,18.100000,18.129999,17.340000,17.680000,16.538290,630600
2020-06-12,17.700001,17.870001,17.090000,17.600000,17.101875,417100
2020-06-15,17.150000,17.580000,17.049999,17.510000,17.014421,460500
2020-06-16,17.830000,18.129999,17.549999,17.780001,17.276781,346100
2020-06-17,17.850000,17.930000,17.230000,17.370001,16.878384,278900
2020-06-18,17.250000,17.450001,17.170000,17.240000,16.752062,247200
2020-06-19,17.330000,17.510000,17.010000,17.160000,16.674328,312800
2020-06-22,17.049999,17.129999,16.850000,16.910000,16.431404,291100
2020-06-23,17.059999,17.170000,17.000000,17.000000,16.518854,506400
2020-06-24,16.719999,16.750000,16.250000,16.510000,16.042725,633800
2020-06-25,16.469999,16.719999,16.360001,16.590000,16.120461,262700
2020-06-26,16.480000,16.510000,16.120001,16.160000,15.702630,263900
2020-06-29,16.219999,16.459999,16.170000,16.350000,15.887252,174000
2020-06-30,16.270000,16.660000,16.270000,16.490000,16.023289,365800
2020-07-01,16.530001,16.760000,16.299999,16.420000,15.955272,349200
2020-07-02,16.600000,16.799999,16.250000,16.330000,15.867818,279500
2020-07-06,16.549999,16.549999,16.120001,16.260000,15.799801,325600
2020-07-07,16.190001,16.190001,15.900000,15.940000,15.488856,427100
2020-07-08,15.870000,16.110001,15.830000,15.850000,15.401403,413800
2020-07-09,15.840000,15.880000,15.530000,15.680000,15.236216,392400
2020-07-10,15.660000,15.970000,15.650000,15.830000,15.381969,296800
2020-07-13,15.910000,16.129999,15.730000,15.950000,15.498572,272200
2020-07-14,15.850000,16.280001,15.760000,16.240000,15.780365,373200
2020-07-15,16.370001,16.620001,16.309999,16.540001,16.071875,234400
2020-07-16,16.420000,16.799999,16.420000,16.600000,16.130177,229300
2020-07-17,16.660000,16.799999,16.610001,16.670000,16.198195,175400
2020-07-20,16.700001,16.730000,16.410000,16.459999,15.994138,230700
2020-07-21,16.490000,16.840000,16.490000,16.799999,16.324514,337500
2020-07-22,16.850000,16.900000,16.809999,16.870001,16.392534,278300
2020-07-23,17.170000,17.260000,16.920000,17.020000,16.538290,539400
2020-07-24,17.100000,17.110001,16.740000,17.010000,16.528572,502500
2020-07-27,17.059999,17.080000,16.850000,16.900000,16.421686,357300
2020-07-28,16.830000,16.990000,16.740000,16.889999,16.411968,334200
2020-07-29,16.850000,17.180000,16.790001,17.100000,16.616026,1038500
2020-07-30,17.059999,17.160000,16.969999,17.120001,16.635460,375600
2020-07-31,17.200001,17.280001,17.000000,17.040001,16.557726,289500
2020-08-03,17.030001,17.410000,16.980000,17.270000,16.781214,348700
2020-08-04,17.370001,17.709999,17.350000,17.650000,17.150457,391100
2020-08-05,17.980000,18.150000,17.379999,17.650000,17.150457,716600
2020-08-06,17.900000,18.090000,17.680000,18.070000,17.558571,735700
2020-08-07,18.020000,18.280001,18.020000,18.260000,17.743193,354100
2020-08-10,18.250000,18.629999,18.180000,18.480000,17.956966,424400
2020-08-11,18.600000,18.820000,18.209999,18.290001,17.772346,684900
2020-08-12,18.540001,18.580000,18.250000,18.320000,17.801495,294600
2020-08-13,18.170000,18.270000,18.100000,18.120001,17.607159,341700
2020-08-14,18.180000,18.180000,17.850000,18.000000,17.490551,630300
2020-08-17,18.000000,18.090000,17.820000,17.910000,17.403101,469900
2020-08-18,17.870001,18.010000,17.639999,17.920000,17.412817,476900
2020-08-19,17.889999,18.110001,17.730000,18.010000,17.500269,532200
2020-08-20,17.950001,17.950001,17.709999,17.809999,17.305929,343500
2020-08-21,17.760000,17.809999,17.540001,17.809999,17.305929,674300
2020-08-24,17.889999,18.100000,17.709999,18.030001,17.519705,377100
2020-08-25,18.030001,18.040001,17.670000,17.680000,17.179609,359900
2020-08-26,17.660000,17.730000,17.410000,17.500000,17.004704,458700
2020-08-27,17.400000,17.549999,17.260000,17.299999,16.810364,601000
2020-08-28,17.309999,17.540001,17.280001,17.410000,16.917252,888900
2020-08-31,17.480000,17.709999,17.420000,17.600000,17.101875,471100
2020-09-01,17.600000,17.610001,17.379999,17.410000,16.917252,895600
2020-09-02,17.430000,17.680000,17.400000,17.540001,17.043573,701000
2020-09-03,17.450001,17.600000,17.150000,17.219999,16.732628,713700
2020-09-04,17.280001,17.400000,16.809999,16.910000,16.431404,668500
2020-09-08,16.840000,17.100000,16.540001,16.950001,16.470272,848500
2020-09-09,17.049999,17.280001,16.910000,16.990000,16.509138,499300
2020-09-10,17.010000,17.190001,16.990000,17.120001,16.635460,343700
2020-09-11,17.200001,17.440001,17.120001,17.370001,16.878384,351700
2020-09-14,17.160000,17.240000,17.000000,17.110001,17.027662,339700
2020-09-15,17.120001,17.230000,17.020000,17.059999,16.977901,286100
2020-09-16,17.120001,17.200001,16.969999,17.020000,16.938095,451900
2020-09-17,16.799999,17.020000,16.730000,16.930000,16.848528,344100
2020-09-18,16.969999,17.120001,16.799999,16.879999,16.798767,310400
2020-09-21,16.600000,16.870001,16.549999,16.790001,16.709202,397400
2020-09-22,16.900000,17.160000,16.860001,17.129999,17.047564,406500
2020-09-23,17.200001,17.270000,16.500000,16.549999,16.470356,446200
2020-09-24,16.500000,16.690001,16.320000,16.459999,16.380789,327400
2020-09-25,16.459999,16.850000,16.450001,16.850000,16.768913,211600
2020-09-28,17.010000,17.340000,16.940001,17.190001,17.107277,261600
2020-09-29,17.160000,17.320000,17.020000,17.030001,16.948048,195100
2020-09-30,16.969999,17.270000,16.969999,17.209999,17.127180,317100
2020-10-01,17.209999,17.350000,17.150000,17.320000,17.236650,237700
2020-10-02,17.170000,17.379999,17.059999,17.350000,17.266506,168100
2020-10-05,17.299999,17.469999,17.200001,17.250000,17.166988,207100
2020-10-06,17.340000,17.370001,17.030001,17.030001,16.948048,310300
2020-10-07,17.100000,17.250000,17.030001,17.160000,17.077421,175700
2020-10-08,17.120001,17.280001,17.059999,17.230000,17.147083,142000
2020-10-09,17.290001,17.389999,17.150000,17.290001,17.206797,201500
2020-10-12,17.350000,17.350000,17.200001,17.290001,17.206797,167900
2020-10-13,17.299999,17.370001,17.200001,17.240000,17.157036,225800
2020-10-14,17.250000,17.480000,17.219999,17.459999,17.375977,507500
2020-10-15,17.480000,17.500000,17.320000,17.379999,17.296362,260800
2020-10-16,17.350000,17.350000,17.170000,17.250000,17.166988,224000
2020-10-19,17.370001,17.370001,16.870001,16.879999,16.798767,204300
2020-10-20,16.940001,17.020000,16.809999,16.820000,16.739058,258900
2020-10-21,16.830000,16.889999,16.680000,16.760000,16.679346,242200
2020-10-22,16.719999,16.790001,16.610001,16.730000,16.649490,284600
2020-10-23,16.790001,16.940001,16.750000,16.900000,16.818672,174800
2020-10-26,16.760000,16.780001,16.600000,16.709999,16.629585,409700
2020-10-27,16.780001,16.850000,16.700001,16.799999,16.719152,213200
2020-10-28,16.620001,16.660000,16.299999,16.309999,16.231510,517500
2020-10-29,16.350000,16.490000,16.120001,16.450001,16.370838,324500
2020-10-30,16.379999,16.469999,16.160000,16.459999,16.380789,243800
2020-11-02,16.600000,17.020000,16.600000,16.670000,16.589779,310200
2020-11-03,16.709999,17.049999,16.680000,17.010000,16.928143,260000
2020-11-04,16.910000,17.379999,16.590000,17.260000,17.176939,252600
2020-11-05,17.600000,18.469999,17.500000,18.200001,18.112417,438900
2020-11-06,18.450001,18.500000,18.100000,18.280001,18.192032,379800
2020-11-09,18.950001,19.000000,18.620001,18.830000,18.739384,490700
2020-11-10,18.870001,19.520000,18.820000,19.430000,19.336498,261400
2020-11-11,19.480000,19.520000,19.120001,19.209999,19.117556,287000
2020-11-12,19.139999,19.139999,18.930000,18.969999,18.878710,201500
2020-11-13,19.010000,19.430000,19.000000,19.389999,19.296688,292200
2020-11-16,19.690001,19.920000,19.580000,19.770000,19.674862,416500
2020-11-17,19.639999,19.930000,19.620001,19.870001,19.774380,152000
2020-11-18,19.950001,20.190001,19.750000,19.770000,19.674862,372100
2020-11-19,19.830000,20.049999,19.830000,19.950001,19.853996,201600
2020-11-20,20.000000,20.000000,19.830000,19.920000,19.824139,195600
2020-11-23,20.049999,20.330000,20.000000,20.299999,20.202309,226000
2020-11-24,20.549999,21.070000,20.370001,20.770000,20.670050,421400
2020-11-25,20.750000,21.030001,20.660000,20.780001,20.680000,325800
2020-11-27,20.709999,20.969999,20.580000,20.750000,20.750000,114600
2020-11-30,20.750000,20.910000,20.540001,20.610001,20.610001,387500
2020-12-01,20.799999,21.260000,20.690001,21.049999,21.049999,349800
2020-12-02,20.959999,21.190001,20.900000,21.030001,21.030001,187500
2020-12-03,21.030001,21.160000,20.910000,21.160000,21.160000,571900
2020-12-04,21.180000,21.570000,21.150000,21.240000,21.240000,409400
2020-12-07,21.270000,21.379999,20.920000,21.120001,21.120001,335200
2020-12-08,21.110001,21.290001,20.980000,21.040001,21.040001,246900
